OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Los Angeles Clippers,0022500431,1610612757,Portland,Trail Blazers,POR,blazers,165:15,28,62,0.452,12,29,0.414,11,16,0.688,9,22,31,18,5,1,14,11,79,Starters,559.8,112.0,661.1,132.2,-101.3,-20.3,0.639,1.53,17.7,0.362,0.857,0.573,16.304,16.3,0.55,0.574,1.0,0.981,18.2,91.0,75.83,92.0,0.428,22025,1610612757,POR,Portland Trail Blazers,0022500431,2025-12-26,POR vs. LAC,L,240,103,36,80,0.45,16,39,0.41,15,22,0.682,13,30,43,23,6,2,15,20,-16.0
Boston Celtics,0022500444,1610612757,Portland,Trail Blazers,POR,blazers,169:38,35,65,0.538,13,33,0.394,10,19,0.526,14,25,39,18,4,1,12,11,93,Starters,553.4,110.7,529.4,105.9,24.0,4.8,0.619,1.3,17.9,0.353,0.698,0.529,19.417,19.4,0.573,0.58,1.0,0.983,20.5,102.5,85.42,103.0,0.542,22025,1610612757,POR,Portland Trail Blazers,0022500444,2025-12-28,POR vs. BOS,W,240,114,42,89,0.472,18,51,0.353,12,21,0.571,16,32,48,26,7,2,20,19,6.0
Dallas Mavericks,0022500457,1610612757,Portland,Trail Blazers,POR,blazers,148:14,30,66,0.455,9,26,0.346,15,20,0.75,11,23,34,20,3,1,11,18,84,Starters,606.8,121.4,586.5,117.3,20.3,4.1,0.587,1.69,17.8,0.393,0.739,0.549,15.534,15.5,0.557,0.586,1.0,0.976,20.7,103.5,86.25,103.0,0.454,22025,1610612757,POR,Portland Trail Blazers,0022500457,2025-12-29,POR vs. DAL,W,240,125,46,97,0.474,16,41,0.39,17,22,0.773,17,31,48,27,3,3,15,24,3.0
Oklahoma City Thunder,0022500470,1610612757,Portland,Trail Blazers,POR,blazers,138:25,21,53,0.396,9,21,0.429,11,15,0.733,5,19,24,14,5,2,19,11,62,Starters,443.9,88.8,584.9,117.0,-141.0,-28.2,0.588,0.8,13.9,0.309,0.765,0.528,23.364,23.4,0.471,0.503,1.0,0.96,21.3,106.5,88.75,107.0,0.348,22025,1610612757,POR,Portland Trail Blazers,0022500470,2025-12-31,POR @ OKC,L,240,95,34,87,0.391,14,35,0.4,13,17,0.765,12,38,50,20,10,3,24,21,-29.0
New Orleans Pelicans,0022500482,1610612757,Portland,Trail Blazers,POR,blazers,158:37,29,65,0.446,8,28,0.286,22,28,0.786,17,20,37,20,4,5,6,13,88,Starters,648.9,129.8,586.0,117.2,62.9,12.6,0.659,3.0,18.6,0.453,0.5,0.477,9.574,9.6,0.533,0.58,1.0,0.966,18.7,93.5,77.92,94.0,0.58,22025,1610612757,POR,Portland Trail Blazers,0022500482,2026-01-02,POR @ NOP,W,241,122,41,92,0.446,16,47,0.34,24,30,0.8,19,27,46,27,6,7,9,17,13.0
San Antonio Spurs,0022500490,1610612757,Portland,Trail Blazers,POR,blazers,164:27,30,66,0.455,13,28,0.464,12,19,0.632,12,24,36,19,2,2,11,11,85,Starters,586.7,117.3,555.6,111.1,31.2,6.2,0.6,2.18,16.9,0.351,0.745,0.545,11.224,11.2,0.544,0.559,1.0,0.975,19.7,98.5,82.08,98.0,0.476,22025,1610612757,POR,Portland Trail Blazers,0022500490,2026-01-03,POR @ SAS,W,240,115,40,91,0.44,19,45,0.422,16,27,0.593,15,36,51,24,3,4,11,16,5.0
Utah Jazz,0022500509,1610612757,Portland,Trail Blazers,POR,blazers,151:07,34,67,0.507,13,34,0.382,18,19,0.947,11,26,37,23,6,3,10,8,99,Starters,678.2,135.6,579.2,115.8,99.0,19.8,0.653,2.29,21.6,0.333,0.68,0.516,13.861,13.9,0.629,0.67,1.0,0.991,20.2,101.0,84.17,101.0,0.561,22025,1610612757,POR,Portland Trail Blazers,0022500509,2026-01-05,POR vs. UTA,W,239,137,49,93,0.527,19,48,0.396,20,21,0.952,14,31,45,32,9,4,13,16,20.0
Houston Rockets,0022500527,1610612757,Portland,Trail Blazers,POR,blazers,159:58,30,63,0.476,9,30,0.3,18,23,0.783,4,17,21,12,5,3,9,15,87,Starters,536.5,107.3,536.8,107.4,-0.4,-0.1,0.583,1.5,16.4,0.245,0.53,0.409,14.583,14.6,0.506,0.548,1.0,0.981,19.1,95.5,79.58,96.0,0.541,22025,1610612757,POR,Portland Trail Blazers,0022500527,2026-01-07,POR vs. HOU,W,239,103,36,83,0.434,12,40,0.3,19,25,0.76,6,32,38,21,7,3,13,21,1.0
Houston Rockets,0022500540,1610612757,Portland,Trail Blazers,POR,blazers,165:45,29,66,0.439,11,30,0.367,17,17,1.0,8,21,29,20,8,1,11,8,86,Starters,572.2,114.4,541.2,108.2,30.9,6.2,0.703,2.0,18.6,0.321,0.565,0.452,13.402,13.4,0.506,0.56,1.0,0.982,19.4,97.0,80.83,97.0,0.531,22025,1610612757,POR,Portland Trail Blazers,0022500540,2026-01-09,POR vs. HOU,W,241,111,37,89,0.416,16,44,0.364,21,23,0.913,14,29,43,26,9,3,13,17,6.0
New York Knicks,0022500551,1610612757,Portland,Trail Blazers,POR,blazers,169:10,25,54,0.463,4,22,0.182,18,20,0.9,5,22,27,13,6,4,12,6,72,Starters,570.0,114.0,615.0,123.0,-45.0,-9.0,0.6,1.6,17.9,0.261,0.68,0.479,15.0,15.0,0.548,0.6,1.0,1.0,20.0,100.0,83.33,100.0,0.476,22025,1610612757,POR,Portland Trail Blazers,0022500551,2026-01-11,POR vs. NYK,L,241,114,40,84,0.476,12,39,0.308,22,25,0.88,7,32,39,24,9,6,15,8,-9.0
