OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Brooklyn Nets,0022500312,1610612766,Charlotte,Hornets,CHA,hornets,149:02,19,51,0.373,7,23,0.304,5,5,1.0,3,19,22,21,1,6,12,7,50,Starters,515.0,103.0,585.9,117.2,-70.9,-14.2,0.684,1.44,18.6,0.28,0.696,0.5,18.0,18.0,0.518,0.554,1.0,0.956,19.9,99.5,82.92,100.0,0.467,22025,1610612766,CHA,Charlotte Hornets,0022500312,2025-12-01,CHA @ BKN,L,239,103,38,85,0.447,12,32,0.375,15,18,0.833,7,35,42,26,5,7,16,15,-13.0
New York Knicks,0022500328,1610612766,Charlotte,Hornets,CHA,hornets,149:31,24,63,0.381,8,29,0.276,12,13,0.923,8,19,27,15,2,2,9,10,68,Starters,559.1,111.8,633.0,126.6,-73.8,-14.8,0.528,1.46,14.4,0.364,0.681,0.51,13.978,14.0,0.472,0.524,1.0,0.991,18.7,93.5,77.92,93.0,0.408,22025,1610612766,CHA,Charlotte Hornets,0022500328,2025-12-03,CHA @ NYK,L,242,104,36,90,0.4,13,42,0.31,19,21,0.905,12,32,44,19,4,7,13,18,-15.0
Toronto Raptors,0022500344,1610612766,Charlotte,Hornets,CHA,hornets,131:25,26,52,0.5,7,25,0.28,12,17,0.706,2,21,23,18,5,4,12,8,71,Starters,538.8,107.8,417.5,83.5,121.4,24.3,0.703,1.08,18.4,0.293,0.717,0.545,23.301,23.3,0.588,0.627,1.0,0.983,20.6,103.0,85.83,103.0,0.697,22025,1610612766,CHA,Charlotte Hornets,0022500344,2025-12-05,CHA @ TOR,W,240,111,37,74,0.5,13,36,0.361,24,33,0.727,6,41,47,26,14,6,24,20,25.0
Denver Nuggets,0022500359,1610612766,Charlotte,Hornets,CHA,hornets,153:43,29,69,0.42,8,34,0.235,11,15,0.733,7,22,29,18,4,3,11,12,77,Starters,546.4,109.3,592.8,118.6,-46.4,-9.3,0.632,1.71,17.9,0.3,0.844,0.558,14.433,14.4,0.529,0.562,1.0,0.973,19.4,97.0,80.83,97.0,0.456,22025,1610612766,CHA,Charlotte Hornets,0022500359,2025-12-07,CHA vs. DEN,L,241,106,38,85,0.447,14,46,0.304,16,21,0.762,10,37,47,24,7,3,13,22,-9.0
Chicago Bulls,0022501209,1610612766,Charlotte,Hornets,CHA,hornets,160:36,42,78,0.538,13,30,0.433,6,7,0.857,5,18,23,25,2,2,7,13,103,Starters,623.8,124.8,632.4,126.5,-8.6,-1.7,0.588,3.33,21.3,0.213,0.651,0.422,8.911,8.9,0.608,0.621,1.0,0.982,20.3,101.5,84.58,101.0,0.462,22025,1610612766,CHA,Charlotte Hornets,0022501209,2025-12-12,CHA vs. CHI,L,239,126,51,97,0.526,16,37,0.432,8,10,0.8,8,24,32,30,5,3,8,19,-3.0
Cleveland Cavaliers,0022501218,1610612766,Charlotte,Hornets,CHA,hornets,179:51,32,74,0.432,14,31,0.452,12,14,0.857,8,29,37,18,4,5,11,16,90,Starters,556.1,111.2,523.6,104.7,32.5,6.5,0.651,1.56,18.1,0.379,0.705,0.546,16.822,16.8,0.526,0.555,1.0,0.976,19.29,96.45,80.38,107.0,0.538,22025,1610612766,CHA,Charlotte Hornets,0022501218,2025-12-14,CHA @ CLE,W,265,119,43,98,0.439,17,44,0.386,16,21,0.762,12,41,53,28,9,7,16,26,8.0
Atlanta Hawks,0022500371,1610612766,Charlotte,Hornets,CHA,hornets,158:54,38,66,0.576,20,36,0.556,10,13,0.769,4,17,21,32,9,3,12,14,106,Starters,639.4,127.9,605.8,121.2,33.7,6.7,0.796,2.44,25.2,0.302,0.696,0.506,15.385,15.4,0.67,0.675,1.0,0.974,20.8,104.0,86.67,104.0,0.542,22025,1610612766,CHA,Charlotte Hornets,0022500371,2025-12-18,CHA vs. ATL,W,239,133,49,91,0.538,24,49,0.49,11,17,0.647,7,30,37,39,11,3,14,21,7.0
Detroit Pistons,0022500390,1610612766,Charlotte,Hornets,CHA,hornets,142:05,20,62,0.323,10,29,0.345,14,15,0.933,6,18,24,15,3,6,17,12,64,Starters,401.9,80.4,533.3,106.7,-131.5,-26.3,0.75,0.88,14.3,0.302,0.564,0.424,22.43,22.4,0.388,0.44,1.0,0.944,21.2,106.0,88.33,107.0,0.319,22025,1610612766,CHA,Charlotte Hornets,0022500390,2025-12-20,CHA @ DET,L,239,86,28,89,0.315,13,41,0.317,17,20,0.85,12,31,43,21,12,7,23,23,-26.0
Cleveland Cavaliers,0022500402,1610612766,Charlotte,Hornets,CHA,hornets,121:29,30,58,0.517,13,26,0.5,12,15,0.8,4,13,17,18,2,2,13,8,85,Starters,660.0,132.0,681.4,136.3,-21.4,-4.3,0.63,1.45,19.1,0.46,0.795,0.607,20.0,20.0,0.601,0.629,1.0,0.992,20.2,101.0,84.17,100.0,0.452,22025,1610612766,CHA,Charlotte Hornets,0022500402,2025-12-22,CHA @ CLE,L,241,132,46,94,0.489,21,42,0.5,19,25,0.76,17,27,44,29,10,3,19,18,-7.0
Washington Wizards,0022500409,1610612766,Charlotte,Hornets,CHA,hornets,152:51,32,63,0.508,14,34,0.412,6,10,0.6,8,28,36,25,1,4,4,12,84,Starters,670.2,134.0,573.7,114.7,96.5,19.3,0.833,7.0,24.1,0.327,0.661,0.505,5.319,5.3,0.559,0.601,1.0,0.991,18.9,94.5,78.75,94.0,0.597,22025,1610612766,CHA,Charlotte Hornets,0022500409,2025-12-23,CHA vs. WAS,W,240,126,42,93,0.452,20,50,0.4,22,27,0.815,14,37,51,35,3,6,4,16,17.0
