OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Los Angeles Clippers,0022500577,1610612764,Washington,Wizards,WAS,wizards,110:06,23,47,0.489,7,21,0.333,4,5,0.8,1,12,13,13,3,2,6,14,57,Starters,541.2,108.2,619.8,124.0,-78.6,-15.7,0.61,2.27,18.4,0.275,0.773,0.505,11.34,11.3,0.511,0.539,1.0,0.973,19.3,96.5,80.42,97.0,0.423,22025,1610612764,WAS,Washington Wizards,0022500577,2026-01-14,WAS @ LAC,L,239,105,41,90,0.456,10,38,0.263,13,17,0.765,11,30,41,25,5,3,11,17,-14.0
Sacramento Kings,0022500592,1610612764,Washington,Wizards,WAS,wizards,146:53,31,56,0.554,8,19,0.421,8,9,0.889,5,18,23,21,4,2,6,11,78,Starters,563.7,112.7,627.5,125.5,-63.7,-12.7,0.523,2.09,17.2,0.184,0.675,0.404,10.784,10.8,0.55,0.579,1.0,0.982,20.4,102.0,85.0,102.0,0.426,22025,1610612764,WAS,Washington Wizards,0022500592,2026-01-16,WAS @ SAC,L,240,115,44,90,0.489,11,34,0.324,16,21,0.762,7,27,34,23,9,2,11,22,-13.0
Denver Nuggets,0022500600,1610612764,Washington,Wizards,WAS,wizards,156:44,29,69,0.42,10,22,0.455,10,18,0.556,8,18,26,16,3,3,8,14,78,Starters,569.3,113.9,599.0,119.8,-29.7,-5.9,0.455,1.82,14.2,0.339,0.795,0.534,10.891,10.9,0.516,0.529,1.0,0.975,20.2,101.0,84.17,101.0,0.442,22025,1610612764,WAS,Washington Wizards,0022500600,2026-01-17,WAS @ DEN,L,240,115,44,96,0.458,11,30,0.367,16,29,0.552,17,31,48,20,9,4,11,17,-6.0
Los Angeles Clippers,0022500608,1610612764,Washington,Wizards,WAS,wizards,159:59,32,69,0.464,12,30,0.4,13,14,0.929,6,18,24,25,6,2,12,12,89,Starters,535.4,107.1,561.2,112.2,-25.9,-5.2,0.73,1.35,18.2,0.415,0.696,0.545,20.202,20.2,0.506,0.554,1.0,0.95,19.7,98.5,82.08,99.0,0.455,22025,1610612764,WAS,Washington Wizards,0022500608,2026-01-19,WAS vs. LAC,L,240,106,37,86,0.43,13,35,0.371,19,22,0.864,15,30,45,27,7,5,19,22,-4.0
Denver Nuggets,0022500629,1610612764,Washington,Wizards,WAS,wizards,170:53,25,69,0.362,9,33,0.273,17,18,0.944,9,18,27,16,6,4,11,14,76,Starters,505.2,101.0,557.3,111.5,-52.1,-10.4,0.625,1.43,15.2,0.296,0.696,0.48,14.583,14.6,0.458,0.513,1.0,0.982,19.2,96.0,80.0,96.0,0.409,22025,1610612764,WAS,Washington Wizards,0022500629,2026-01-22,WAS vs. DEN,L,239,97,32,84,0.381,13,43,0.302,20,24,0.833,14,28,42,20,9,6,14,21,-10.0
Charlotte Hornets,0022500645,1610612764,Washington,Wizards,WAS,wizards,154:49,31,73,0.425,15,42,0.357,6,7,0.857,5,10,15,24,5,2,8,12,83,Starters,569.3,113.9,601.0,120.2,-31.7,-6.3,0.795,2.69,23.5,0.308,0.65,0.457,12.871,12.9,0.557,0.575,1.0,0.982,20.0,100.0,83.33,101.0,0.469,22025,1610612764,WAS,Washington Wizards,0022500645,2026-01-24,WAS @ CHA,L,239,115,44,96,0.458,19,53,0.358,8,9,0.889,10,24,34,35,14,6,13,22,-4.0
Portland Trail Blazers,0022500664,1610612764,Washington,Wizards,WAS,wizards,159:07,31,74,0.419,12,27,0.444,16,18,0.889,11,25,36,21,10,12,4,7,90,Starters,537.4,107.5,518.7,103.7,18.7,3.7,0.675,1.93,18.0,0.271,0.493,0.392,13.084,13.1,0.495,0.536,1.0,0.967,21.4,107.0,89.17,107.0,0.572,22025,1610612764,WAS,Washington Wizards,0022500664,2026-01-27,WAS vs. POR,W,241,115,40,98,0.408,17,39,0.436,18,21,0.857,14,32,46,27,16,12,13,17,4.0
Milwaukee Bucks,0022500681,1610612764,Washington,Wizards,WAS,wizards,132:24,25,59,0.424,4,19,0.211,14,15,0.933,12,26,38,14,5,5,9,6,68,Starters,539.6,107.9,485.3,97.1,54.3,10.9,0.553,1.62,14.8,0.333,0.776,0.551,12.871,12.9,0.438,0.503,1.0,0.992,20.3,101.5,84.58,101.0,0.555,22025,1610612764,WAS,Washington Wizards,0022500681,2026-01-29,WAS vs. MIL,W,241,109,38,96,0.396,8,35,0.229,25,28,0.893,18,43,61,21,8,7,13,11,10.0
Los Angeles Lakers,0022500688,1610612764,Washington,Wizards,WAS,wizards,128:43,25,55,0.455,7,26,0.269,5,7,0.714,7,11,18,19,5,2,10,10,62,Starters,528.6,105.7,676.2,135.2,-147.6,-29.5,0.636,1.47,18.4,0.339,0.622,0.452,18.095,18.1,0.525,0.537,1.0,0.976,21.0,105.0,87.5,105.0,0.33,22025,1610612764,WAS,Washington Wizards,0022500688,2026-01-30,WAS vs. LAL,L,240,111,44,99,0.444,16,48,0.333,7,10,0.7,17,22,39,28,10,4,18,19,-31.0
Sacramento Kings,0022500707,1610612764,Washington,Wizards,WAS,wizards,99:44,22,38,0.579,5,12,0.417,6,7,0.857,2,9,11,16,3,2,6,8,55,Starters,591.8,118.4,577.3,115.5,14.5,2.9,0.674,1.82,20.8,0.426,0.667,0.547,17.347,17.3,0.597,0.613,1.0,0.949,19.5,97.5,81.25,98.0,0.524,22025,1610612764,WAS,Washington Wizards,0022500707,2026-02-01,WAS vs. SAC,W,240,116,46,88,0.523,13,31,0.419,11,15,0.733,13,29,42,31,10,4,17,22,4.0
New York Knicks,0022500718,1610612764,Washington,Wizards,WAS,wizards,121:50,17,44,0.386,7,18,0.389,7,14,0.5,3,14,17,11,3,1,7,12,48,Starters,500.0,100.0,653.5,130.7,-153.5,-30.7,0.543,1.46,14.1,0.263,0.783,0.495,12.871,12.9,0.471,0.505,1.0,0.983,20.2,101.0,84.17,101.0,0.322,22025,1610612764,WAS,Washington Wizards,0022500718,2026-02-03,WAS vs. NYK,L,240,101,35,86,0.407,11,31,0.355,20,32,0.625,10,32,42,19,6,3,13,22,-31.0
