OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Orlando Magic,22500215,1610612752,New York,Knicks,NYK,knicks,150:34,22,53,0.415,4,15,0.267,14,17,0.824,8,21,29,13,4,2,7,20,62,Starters,529.7,105.9,607.8,121.6,-78.1,-15.6,0.513,1.43,15.0,0.24,0.617,0.423,13.861,13.9,0.506,0.545,1.0,0.982,20.3,101.5,84.58,101.0,0.39,22025,1610612752,NYK,New York Knicks,0022500215,2025-11-12,NYK vs. ORL,L,241,107,39,88,0.443,11,36,0.306,18,23,0.783,10,27,37,20,10,3,14,25,-17.0
Miami Heat,22500039,1610612752,New York,Knicks,NYK,knicks,129:36,24,63,0.381,10,33,0.303,7,10,0.7,14,19,33,15,8,2,4,12,65,Starters,686.3,137.3,647.1,129.4,39.2,7.8,0.667,4.0,20.3,0.417,0.625,0.517,7.843,7.8,0.563,0.6,1.0,0.984,20.4,102.0,85.0,102.0,0.535,22025,1610612752,NYK,New York Knicks,0022500039,2025-11-14,NYK vs. MIA,W,239,140,48,104,0.462,21,53,0.396,23,29,0.793,20,31,51,32,9,2,8,23,8.0
Miami Heat,22500244,1610612752,New York,Knicks,NYK,knicks,168:29,30,70,0.429,9,30,0.3,16,21,0.762,10,26,36,11,3,6,8,11,85,Starters,538.1,107.6,542.5,108.5,-4.4,-0.9,0.535,1.35,15.9,0.315,0.702,0.514,16.19,16.2,0.505,0.54,1.0,0.975,21.1,105.5,87.92,105.0,0.505,22025,1610612752,NYK,New York Knicks,0022500244,2025-11-17,NYK @ MIA,L,239,113,43,94,0.457,9,36,0.25,18,24,0.75,11,37,48,23,7,7,15,18,-2.0
Dallas Mavericks,22500262,1610612752,New York,Knicks,NYK,knicks,149:19,28,59,0.475,6,21,0.286,12,26,0.462,9,24,33,19,7,5,8,12,74,Starters,548.5,109.7,549.5,109.9,-1.0,-0.2,0.659,3.0,18.1,0.323,0.706,0.496,8.738,8.7,0.505,0.521,1.0,0.959,20.4,102.0,85.0,103.0,0.518,22025,1610612752,NYK,New York Knicks,0022500262,2025-11-19,NYK @ DAL,W,241,113,41,93,0.441,12,42,0.286,19,35,0.543,16,33,49,27,8,10,9,22,2.0
Orlando Magic,22500269,1610612752,New York,Knicks,NYK,knicks,131:48,28,49,0.571,8,20,0.4,17,19,0.895,4,17,21,18,2,3,8,11,81,Starters,599.0,119.8,665.0,133.0,-66.0,-13.2,0.651,1.65,20.0,0.31,0.683,0.494,16.832,16.8,0.627,0.663,1.0,0.964,20.1,100.5,83.75,101.0,0.465,22025,1610612752,NYK,New York Knicks,0022500269,2025-11-22,NYK @ ORL,L,242,121,43,79,0.544,13,37,0.351,22,28,0.786,9,27,36,28,5,4,17,28,-12.0
Brooklyn Nets,22500285,1610612752,New York,Knicks,NYK,knicks,166:28,37,68,0.544,11,26,0.423,11,12,0.917,7,26,33,20,6,5,3,10,96,Starters,601.1,120.2,537.6,107.5,63.4,12.7,0.622,3.5,21.1,0.239,0.672,0.481,8.511,8.5,0.58,0.6,1.0,0.962,18.7,93.5,77.92,94.0,0.599,22025,1610612752,NYK,New York Knicks,0022500285,2025-11-24,NYK @ BKN,W,244,113,45,88,0.511,12,35,0.343,11,14,0.786,9,34,43,28,6,6,8,21,13.0
Charlotte Hornets,22500061,1610612752,New York,Knicks,NYK,knicks,174:50,42,73,0.575,11,21,0.524,16,18,0.889,7,21,28,19,8,2,12,14,111,Starters,658.2,131.6,520.6,104.1,137.5,27.5,0.52,1.73,19.1,0.325,0.709,0.547,15.306,15.3,0.642,0.672,1.0,0.982,19.5,97.5,81.25,98.0,0.668,22025,1610612752,NYK,New York Knicks,0022500061,2025-11-26,NYK @ CHA,W,239,129,50,88,0.568,13,25,0.52,16,18,0.889,8,33,41,26,12,4,14,22,28.0
Milwaukee Bucks,22500074,1610612752,New York,Knicks,NYK,knicks,182:45,30,61,0.492,12,24,0.5,26,29,0.897,8,24,32,19,6,2,8,16,98,Starters,627.7,125.5,586.0,117.2,41.6,8.3,0.658,1.92,18.0,0.4,0.846,0.596,13.83,13.8,0.536,0.599,1.0,0.956,18.7,93.5,77.92,94.0,0.531,22025,1610612752,NYK,New York Knicks,0022500074,2025-11-28,NYK vs. MIL,W,240,118,38,84,0.452,14,34,0.412,28,33,0.848,14,30,44,25,10,2,12,21,9.0
Toronto Raptors,22500303,1610612752,New York,Knicks,NYK,knicks,168:14,33,67,0.493,12,29,0.414,10,12,0.833,14,20,34,21,7,2,13,11,88,Starters,591.8,118.4,484.5,96.9,107.3,21.5,0.614,1.5,18.0,0.472,0.691,0.583,18.367,18.4,0.542,0.563,1.0,0.976,19.5,97.5,81.25,98.0,0.604,22025,1610612752,NYK,New York Knicks,0022500303,2025-11-30,NYK vs. TOR,W,240,116,44,96,0.458,16,45,0.356,12,16,0.75,25,36,61,27,9,3,18,15,22.0
Boston Celtics,22500320,1610612752,New York,Knicks,NYK,knicks,178:28,40,74,0.541,18,37,0.486,9,10,0.9,6,19,25,26,4,1,10,12,107,Starters,650.0,130.0,691.0,138.2,-41.0,-8.2,0.674,2.42,21.6,0.37,0.65,0.5,13.333,13.3,0.618,0.633,1.0,0.943,17.9,89.5,74.58,90.0,0.488,22025,1610612752,NYK,New York Knicks,0022500320,2025-12-02,NYK @ BOS,L,240,117,43,85,0.506,19,44,0.432,12,17,0.706,10,23,33,29,5,2,10,15,-6.0
