OPPONENT,gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,startersBench,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
Washington Wizards,0022500199,1610612765,Detroit,Pistons,DET,pistons,183:55,30,81,0.37,6,28,0.214,28,34,0.824,16,25,41,20,10,4,11,11,94,Starters,595.7,119.1,581.9,116.4,13.8,2.8,0.574,1.69,15.3,0.472,0.755,0.587,13.913,13.9,0.469,0.524,1.0,0.973,20.92,104.6,87.17,115.0,0.515,22025,1610612765,DET,Detroit Pistons,0022500199,2025-11-10,DET vs. WAS,W,266,137,47,114,0.412,13,41,0.317,30,38,0.789,28,35,63,27,16,5,14,18,2.0
Chicago Bulls,0022500214,1610612765,Detroit,Pistons,DET,pistons,159:49,35,63,0.556,10,19,0.526,7,11,0.636,9,20,29,20,11,1,13,16,87,Starters,590.5,118.1,533.0,106.6,57.5,11.5,0.6,1.58,20.5,0.256,0.647,0.468,18.095,18.1,0.628,0.639,1.0,0.983,21.1,105.5,87.92,105.0,0.561,22025,1610612765,DET,Detroit Pistons,0022500214,2025-11-12,DET vs. CHI,W,239,124,50,90,0.556,13,30,0.433,11,16,0.688,11,33,44,30,13,5,18,25,11.0
Philadelphia 76ers,0022500041,1610612765,Detroit,Pistons,DET,pistons,152:40,25,63,0.397,11,27,0.407,13,15,0.867,7,24,31,19,9,6,10,8,74,Starters,575.8,115.2,525.0,105.0,50.8,10.2,0.78,2.29,21.9,0.283,0.686,0.481,14.141,14.1,0.538,0.57,1.0,0.982,19.9,99.5,82.92,99.0,0.566,22025,1610612765,DET,Detroit Pistons,0022500041,2025-11-14,DET vs. PHI,W,240,114,41,92,0.446,17,41,0.415,15,18,0.833,13,33,46,32,9,7,13,17,9.0
Indiana Pacers,0022500242,1610612765,Detroit,Pistons,DET,pistons,147:15,33,59,0.559,7,23,0.304,14,20,0.7,10,18,28,17,4,7,11,19,87,Starters,616.5,123.3,543.7,108.7,72.8,14.6,0.604,1.71,19.3,0.4,0.564,0.49,16.505,16.5,0.597,0.627,1.0,0.967,20.6,103.0,85.83,103.0,0.627,22025,1610612765,DET,Detroit Pistons,0022500242,2025-11-17,DET vs. IND,W,238,127,48,88,0.545,9,35,0.257,22,30,0.733,14,29,43,29,9,8,16,28,15.0
Atlanta Hawks,0022500251,1610612765,Detroit,Pistons,DET,pistons,149:13,33,62,0.532,6,20,0.3,18,22,0.818,7,22,29,26,7,1,10,12,90,Starters,588.2,117.6,560.0,112.0,28.2,5.6,0.622,1.87,19.7,0.293,0.745,0.534,14.706,14.7,0.602,0.641,1.0,0.93,20.2,101.0,84.17,102.0,0.57,22025,1610612765,DET,Detroit Pistons,0022500251,2025-11-18,DET @ ATL,W,242,120,45,83,0.542,10,31,0.323,20,24,0.833,7,32,39,28,12,4,12,16,8.0
Milwaukee Bucks,0022500272,1610612765,Detroit,Pistons,DET,pistons,138:56,32,49,0.653,11,17,0.647,12,17,0.706,1,23,24,22,5,3,7,7,87,Starters,651.5,130.3,580.0,116.0,71.5,14.3,0.633,2.21,23.5,0.061,0.767,0.461,14.141,14.1,0.731,0.728,1.0,1.0,19.9,99.5,82.92,99.0,0.553,22025,1610612765,DET,Detroit Pistons,0022500272,2025-11-22,DET @ MIL,W,240,129,49,78,0.628,16,30,0.533,15,24,0.625,1,31,32,31,10,6,14,17,13.0
Indiana Pacers,0022500283,1610612765,Detroit,Pistons,DET,pistons,156:06,26,55,0.473,2,12,0.167,21,26,0.808,11,20,31,14,3,0,9,18,75,Starters,598.0,119.6,579.2,115.8,18.8,3.8,0.571,1.41,16.8,0.4,0.761,0.582,16.667,16.7,0.554,0.608,1.0,0.966,20.3,101.5,84.58,102.0,0.531,22025,1610612765,DET,Detroit Pistons,0022500283,2025-11-24,DET @ IND,W,242,122,42,84,0.5,9,25,0.36,29,37,0.784,14,31,45,24,8,4,15,27,5.0
Boston Celtics,0022500060,1610612765,Detroit,Pistons,DET,pistons,149:06,26,61,0.426,9,24,0.375,24,29,0.828,13,25,38,14,2,5,10,12,85,Starters,587.6,117.5,603.1,120.6,-15.5,-3.1,0.541,1.54,14.0,0.433,0.706,0.559,13.402,13.4,0.457,0.524,1.0,0.992,19.4,97.0,80.83,97.0,0.486,22025,1610612765,DET,Detroit Pistons,0022500060,2025-11-26,DET @ BOS,L,240,114,37,93,0.398,11,36,0.306,29,36,0.806,21,35,56,20,5,7,13,18,-3.0
Orlando Magic,0022500072,1610612765,Detroit,Pistons,DET,pistons,158:57,32,68,0.471,8,22,0.364,18,24,0.75,12,26,38,19,5,4,16,16,90,Starters,524.0,104.8,533.3,106.7,-9.3,-1.9,0.595,0.92,15.2,0.373,0.65,0.523,23.077,23.1,0.506,0.558,1.0,0.984,20.9,104.5,87.08,104.0,0.495,22025,1610612765,DET,Detroit Pistons,0022500072,2025-11-28,DET vs. ORL,L,240,109,37,84,0.44,11,28,0.393,24,31,0.774,14,35,49,22,7,8,24,27,-3.0
Miami Heat,0022500296,1610612765,Detroit,Pistons,DET,pistons,160:11,40,67,0.597,8,21,0.381,4,9,0.444,7,22,29,19,4,3,16,20,92,Starters,621.6,124.3,608.1,121.6,13.5,2.7,0.527,1.38,18.7,0.357,0.723,0.551,18.919,18.9,0.651,0.669,1.0,0.976,22.2,111.0,92.5,111.0,0.51,22025,1610612765,DET,Detroit Pistons,0022500296,2025-11-29,DET @ MIA,W,239,138,55,93,0.591,11,26,0.423,17,23,0.739,11,32,43,29,11,3,21,27,3.0
Atlanta Hawks,0022500309,1610612765,Detroit,Pistons,DET,pistons,152:53,24,61,0.393,1,17,0.059,13,16,0.813,13,28,41,16,7,4,16,7,62,Starters,490.1,98.0,485.1,97.0,5.0,1.0,0.474,0.78,12.9,0.412,0.827,0.621,22.772,22.8,0.471,0.513,1.0,0.967,20.2,101.0,84.17,101.0,0.519,22025,1610612765,DET,Detroit Pistons,0022500309,2025-12-01,DET vs. ATL,W,240,99,38,86,0.442,5,26,0.192,18,24,0.75,18,42,60,18,11,9,22,12,1.0
Milwaukee Bucks,0022500331,1610612765,Detroit,Pistons,DET,pistons,139:56,21,51,0.412,7,20,0.35,13,17,0.765,8,17,25,17,4,0,7,10,62,Starters,561.9,112.4,576.5,115.3,-14.7,-2.9,0.658,1.67,17.5,0.356,0.705,0.505,15.464,15.5,0.474,0.516,1.0,0.992,19.5,97.5,81.25,97.0,0.448,22025,1610612765,DET,Detroit Pistons,0022500331,2025-12-03,DET @ MIL,L,240,109,38,95,0.4,14,43,0.326,19,24,0.792,13,31,44,25,8,5,14,18,-4.0
Portland Trail Blazers,0022500342,1610612765,Detroit,Pistons,DET,pistons,153:13,26,55,0.473,7,14,0.5,27,34,0.794,11,16,27,15,6,2,10,14,86,Starters,610.0,122.0,585.9,117.2,24.1,4.8,0.632,1.71,16.8,0.385,0.6,0.49,14.0,14.0,0.524,0.592,1.0,0.975,19.9,99.5,82.92,100.0,0.527,22025,1610612765,DET,Detroit Pistons,0022500342,2025-12-05,DET vs. POR,W,239,122,38,82,0.463,10,24,0.417,36,48,0.75,13,24,37,24,8,7,13,29,6.0
Milwaukee Bucks,0022500353,1610612765,Detroit,Pistons,DET,pistons,141:00,28,48,0.583,7,21,0.333,15,19,0.789,8,24,32,22,1,3,7,10,78,Starters,639.2,127.8,583.3,116.7,55.8,11.2,0.721,1.94,20.7,0.44,0.717,0.583,16.495,16.5,0.587,0.622,1.0,0.95,19.3,96.5,80.42,97.0,0.573,22025,1610612765,DET,Detroit Pistons,0022500353,2025-12-06,DET vs. MIL,W,242,124,43,86,0.5,15,40,0.375,23,31,0.742,16,37,53,31,5,4,15,26,12.0
Atlanta Hawks,0022501210,1610612765,Detroit,Pistons,DET,pistons,110:08,25,48,0.521,7,14,0.5,8,13,0.615,4,17,21,12,8,6,6,7,65,Starters,669.8,134.0,532.4,106.5,137.4,27.5,0.642,2.43,22.4,0.3,0.653,0.494,13.208,13.2,0.648,0.684,1.0,0.983,21.4,107.0,89.17,106.0,0.608,22025,1610612765,DET,Detroit Pistons,0022501210,2025-12-12,DET vs. ATL,W,240,142,53,91,0.582,12,29,0.414,24,29,0.828,10,30,40,34,16,6,12,22,27.0
Boston Celtics,0022501222,1610612765,Detroit,Pistons,DET,pistons,145:51,23,48,0.479,7,18,0.389,12,19,0.632,5,16,21,15,3,2,7,13,65,Starters,589.5,117.9,564.5,112.9,25.0,5.0,0.512,1.91,15.6,0.377,0.75,0.554,11.579,11.6,0.534,0.56,1.0,0.965,18.8,94.0,78.33,95.0,0.531,22025,1610612765,DET,Detroit Pistons,0022501222,2025-12-15,DET @ BOS,W,239,112,41,89,0.461,13,36,0.361,17,25,0.68,12,27,39,21,9,3,10,20,7.0
Dallas Mavericks,0022500376,1610612765,Detroit,Pistons,DET,pistons,119:03,24,69,0.348,2,16,0.125,6,9,0.667,12,19,31,15,3,1,5,14,56,Starters,518.2,103.6,517.9,103.6,0.3,0.1,0.553,2.17,15.4,0.434,0.731,0.555,10.909,10.9,0.41,0.436,1.0,0.979,20.11,100.53,83.77,110.0,0.443,22025,1610612765,DET,Detroit Pistons,0022500376,2025-12-18,DET @ DAL,L,263,114,47,122,0.385,6,33,0.182,14,20,0.7,26,36,62,26,11,4,10,27,-2.0
Charlotte Hornets,0022500390,1610612765,Detroit,Pistons,DET,pistons,138:25,33,62,0.532,5,15,0.333,15,21,0.714,11,22,33,18,8,5,8,15,86,Starters,533.3,106.7,401.9,80.4,131.5,26.3,0.561,1.15,15.1,0.436,0.698,0.576,19.048,19.0,0.473,0.523,1.0,0.984,21.2,106.0,88.33,105.0,0.681,22025,1610612765,DET,Detroit Pistons,0022500390,2025-12-20,DET vs. CHA,W,239,112,41,93,0.441,6,28,0.214,24,32,0.75,17,44,61,23,16,10,20,25,26.0
